redshift,source,status
0.3089684304427631,nearby/low-z calibration galaxies,embedded_fallback
0.30902262793746,nearby/low-z calibration galaxies,embedded_fallback
0.31904492661005285,nearby/low-z calibration galaxies,embedded_fallback
0.3193478778518987,nearby/low-z calibration galaxies,embedded_fallback
0.327360356763187,nearby/low-z calibration galaxies,embedded_fallback
0.32861358106188865,nearby/low-z calibration galaxies,embedded_fallback
0.33281237576764583,nearby/low-z calibration galaxies,embedded_fallback
0.33384024333904583,nearby/low-z calibration galaxies,embedded_fallback
0.3358950004779935,nearby/low-z calibration galaxies,embedded_fallback
0.3359310321977951,nearby/low-z calibration galaxies,embedded_fallback
0.3372718270958974,nearby/low-z calibration galaxies,embedded_fallback
0.3378354396864079,nearby/low-z calibration galaxies,embedded_fallback
0.33975713323211715,nearby/low-z calibration galaxies,embedded_fallback
0.3426414532100931,nearby/low-z calibration galaxies,embedded_fallback
0.34266178065025577,nearby/low-z calibration galaxies,embedded_fallback
0.3452620368712547,intermediate JWST field galaxies,embedded_fallback
0.34683365801196847,nearby/low-z calibration galaxies,embedded_fallback
0.3478582845435935,nearby/low-z calibration galaxies,embedded_fallback
0.34786376013202275,nearby/low-z calibration galaxies,embedded_fallback
0.34993057243320297,nearby/low-z calibration galaxies,embedded_fallback
0.35083184701241005,nearby/low-z calibration galaxies,embedded_fallback
0.35100008630486124,nearby/low-z calibration galaxies,embedded_fallback
0.3514809251907937,nearby/low-z calibration galaxies,embedded_fallback
0.35371918091197857,nearby/low-z calibration galaxies,embedded_fallback
0.36089449309646066,nearby/low-z calibration galaxies,embedded_fallback
0.36155894311364806,nearby/low-z calibration galaxies,embedded_fallback
0.36345659723781476,nearby/low-z calibration galaxies,embedded_fallback
0.3651947220008731,nearby/low-z calibration galaxies,embedded_fallback
0.36589158996706467,nearby/low-z calibration galaxies,embedded_fallback
0.3712448536380654,nearby/low-z calibration galaxies,embedded_fallback
0.3717974062247184,nearby/low-z calibration galaxies,embedded_fallback
0.372045188949334,nearby/low-z calibration galaxies,embedded_fallback
0.3722073366156773,nearby/low-z calibration galaxies,embedded_fallback
0.37285496637853144,intermediate JWST field galaxies,embedded_fallback
0.373988193773789,nearby/low-z calibration galaxies,embedded_fallback
0.3780402775173594,nearby/low-z calibration galaxies,embedded_fallback
0.3790650951189305,nearby/low-z calibration galaxies,embedded_fallback
0.379149422119932,nearby/low-z calibration galaxies,embedded_fallback
0.380727851500904,nearby/low-z calibration galaxies,embedded_fallback
0.38139258494363837,nearby/low-z calibration galaxies,embedded_fallback
0.3817567393381608,nearby/low-z calibration galaxies,embedded_fallback
0.38182049991052214,nearby/low-z calibration galaxies,embedded_fallback
0.3832222916681831,nearby/low-z calibration galaxies,embedded_fallback
0.3869676753154934,nearby/low-z calibration galaxies,embedded_fallback
0.3879224180384453,nearby/low-z calibration galaxies,embedded_fallback
0.3885656740888387,nearby/low-z calibration galaxies,embedded_fallback
0.3925081526368657,nearby/low-z calibration galaxies,embedded_fallback
0.3956844748147455,nearby/low-z calibration galaxies,embedded_fallback
0.40157409850312475,nearby/low-z calibration galaxies,embedded_fallback
0.40233762376508786,nearby/low-z calibration galaxies,embedded_fallback
0.4045091923127514,nearby/low-z calibration galaxies,embedded_fallback
0.4061691594143899,nearby/low-z calibration galaxies,embedded_fallback
0.40666730885182456,nearby/low-z calibration galaxies,embedded_fallback
0.4078320128883018,nearby/low-z calibration galaxies,embedded_fallback
0.4084422641640339,nearby/low-z calibration galaxies,embedded_fallback
0.41057973822270544,nearby/low-z calibration galaxies,embedded_fallback
0.4192460849779865,nearby/low-z calibration galaxies,embedded_fallback
0.4219016363224789,nearby/low-z calibration galaxies,embedded_fallback
0.4225015834806395,nearby/low-z calibration galaxies,embedded_fallback
0.42497681740901755,nearby/low-z calibration galaxies,embedded_fallback
0.4269340453007449,nearby/low-z calibration galaxies,embedded_fallback
0.42789796345008,nearby/low-z calibration galaxies,embedded_fallback
0.4283004703607334,nearby/low-z calibration galaxies,embedded_fallback
0.42914509814598206,nearby/low-z calibration galaxies,embedded_fallback
0.4292773782306067,nearby/low-z calibration galaxies,embedded_fallback
0.42931647625267755,nearby/low-z calibration galaxies,embedded_fallback
0.4293341229187247,nearby/low-z calibration galaxies,embedded_fallback
0.4297929176346327,nearby/low-z calibration galaxies,embedded_fallback
0.4310164589642072,nearby/low-z calibration galaxies,embedded_fallback
0.4344573044934326,nearby/low-z calibration galaxies,embedded_fallback
0.4372282502810002,nearby/low-z calibration galaxies,embedded_fallback
0.44050596174218076,nearby/low-z calibration galaxies,embedded_fallback
0.4410924194285509,nearby/low-z calibration galaxies,embedded_fallback
0.4413110928667319,nearby/low-z calibration galaxies,embedded_fallback
0.44265499577942036,nearby/low-z calibration galaxies,embedded_fallback
0.4464497087839669,nearby/low-z calibration galaxies,embedded_fallback
0.4466079314118856,intermediate JWST field galaxies,embedded_fallback
0.447261843240987,nearby/low-z calibration galaxies,embedded_fallback
0.44923346874596787,nearby/low-z calibration galaxies,embedded_fallback
0.44955196759197746,intermediate JWST field galaxies,embedded_fallback
0.45164899043023365,intermediate JWST field galaxies,embedded_fallback
0.4544735472297722,nearby/low-z calibration galaxies,embedded_fallback
0.4554259441448227,nearby/low-z calibration galaxies,embedded_fallback
0.4562905019765083,nearby/low-z calibration galaxies,embedded_fallback
0.45725194636760735,nearby/low-z calibration galaxies,embedded_fallback
0.4578190104212019,nearby/low-z calibration galaxies,embedded_fallback
0.45830858717676964,nearby/low-z calibration galaxies,embedded_fallback
0.4590511081276001,nearby/low-z calibration galaxies,embedded_fallback
0.45916811828241055,nearby/low-z calibration galaxies,embedded_fallback
0.46003069896633175,nearby/low-z calibration galaxies,embedded_fallback
0.4609863844597394,nearby/low-z calibration galaxies,embedded_fallback
0.4636846478489998,nearby/low-z calibration galaxies,embedded_fallback
0.4649045350375245,nearby/low-z calibration galaxies,embedded_fallback
0.46500855416261455,intermediate JWST field galaxies,embedded_fallback
0.46716332986761655,nearby/low-z calibration galaxies,embedded_fallback
0.46783514815966987,nearby/low-z calibration galaxies,embedded_fallback
0.4703521061195193,nearby/low-z calibration galaxies,embedded_fallback
0.47164759057499284,nearby/low-z calibration galaxies,embedded_fallback
0.4747452234238782,nearby/low-z calibration galaxies,embedded_fallback
0.47656834383790736,nearby/low-z calibration galaxies,embedded_fallback
0.47896308218133377,intermediate JWST field galaxies,embedded_fallback
0.4794977991644037,nearby/low-z calibration galaxies,embedded_fallback
0.4800617705899209,nearby/low-z calibration galaxies,embedded_fallback
0.4805409037753404,nearby/low-z calibration galaxies,embedded_fallback
0.48223806925044493,nearby/low-z calibration galaxies,embedded_fallback
0.483212408027772,nearby/low-z calibration galaxies,embedded_fallback
0.4835483258338938,nearby/low-z calibration galaxies,embedded_fallback
0.48835516135834056,nearby/low-z calibration galaxies,embedded_fallback
0.48931808672233484,nearby/low-z calibration galaxies,embedded_fallback
0.4921741909403302,nearby/low-z calibration galaxies,embedded_fallback
0.4931336074595687,nearby/low-z calibration galaxies,embedded_fallback
0.4951098680770372,nearby/low-z calibration galaxies,embedded_fallback
0.4951427981719753,nearby/low-z calibration galaxies,embedded_fallback
0.4964643256249188,nearby/low-z calibration galaxies,embedded_fallback
0.49713939156459297,nearby/low-z calibration galaxies,embedded_fallback
0.49848457122230566,nearby/low-z calibration galaxies,embedded_fallback
0.500093343315746,nearby/low-z calibration galaxies,embedded_fallback
0.5005324865131162,nearby/low-z calibration galaxies,embedded_fallback
0.5007886690138018,nearby/low-z calibration galaxies,embedded_fallback
0.503444392902741,nearby/low-z calibration galaxies,embedded_fallback
0.5039280170827445,nearby/low-z calibration galaxies,embedded_fallback
0.5047060319096797,nearby/low-z calibration galaxies,embedded_fallback
0.5069857713754296,nearby/low-z calibration galaxies,embedded_fallback
0.5085001703882261,nearby/low-z calibration galaxies,embedded_fallback
0.513733451559965,nearby/low-z calibration galaxies,embedded_fallback
0.514326418230393,nearby/low-z calibration galaxies,embedded_fallback
0.5179368273464682,nearby/low-z calibration galaxies,embedded_fallback
0.519251666601056,nearby/low-z calibration galaxies,embedded_fallback
0.524230225358571,nearby/low-z calibration galaxies,embedded_fallback
0.5283166481919457,nearby/low-z calibration galaxies,embedded_fallback
0.5296335970216648,nearby/low-z calibration galaxies,embedded_fallback
0.5302162591106716,nearby/low-z calibration galaxies,embedded_fallback
0.5311562356772112,nearby/low-z calibration galaxies,embedded_fallback
0.5318542256126635,nearby/low-z calibration galaxies,embedded_fallback
0.5319881338699779,nearby/low-z calibration galaxies,embedded_fallback
0.533103004010489,nearby/low-z calibration galaxies,embedded_fallback
0.5349073733678233,nearby/low-z calibration galaxies,embedded_fallback
0.5361698970207553,nearby/low-z calibration galaxies,embedded_fallback
0.5377079741529123,nearby/low-z calibration galaxies,embedded_fallback
0.540399221753306,nearby/low-z calibration galaxies,embedded_fallback
0.5414480916908206,nearby/low-z calibration galaxies,embedded_fallback
0.5415197151200295,nearby/low-z calibration galaxies,embedded_fallback
0.5441854213516091,nearby/low-z calibration galaxies,embedded_fallback
0.5451481818332831,nearby/low-z calibration galaxies,embedded_fallback
0.5453509264669045,nearby/low-z calibration galaxies,embedded_fallback
0.5502063801870991,nearby/low-z calibration galaxies,embedded_fallback
0.5534994360484712,nearby/low-z calibration galaxies,embedded_fallback
0.5551499925919023,nearby/low-z calibration galaxies,embedded_fallback
0.5572743323462769,nearby/low-z calibration galaxies,embedded_fallback
0.5588548168529046,nearby/low-z calibration galaxies,embedded_fallback
0.5593146836138941,nearby/low-z calibration galaxies,embedded_fallback
0.5603215481815873,nearby/low-z calibration galaxies,embedded_fallback
0.5606948542809498,intermediate JWST field galaxies,embedded_fallback
0.561733780890462,nearby/low-z calibration galaxies,embedded_fallback
0.5632995532363597,nearby/low-z calibration galaxies,embedded_fallback
0.5635476375235655,intermediate JWST field galaxies,embedded_fallback
0.5657839388786468,nearby/low-z calibration galaxies,embedded_fallback
0.5666738848138273,nearby/low-z calibration galaxies,embedded_fallback
0.5667690839511585,nearby/low-z calibration galaxies,embedded_fallback
0.5670048585233416,intermediate JWST field galaxies,embedded_fallback
0.5671005718068766,nearby/low-z calibration galaxies,embedded_fallback
0.568375406031759,nearby/low-z calibration galaxies,embedded_fallback
0.5709674948788255,nearby/low-z calibration galaxies,embedded_fallback
0.5719015606509352,nearby/low-z calibration galaxies,embedded_fallback
0.573744735327236,nearby/low-z calibration galaxies,embedded_fallback
0.578603087317001,nearby/low-z calibration galaxies,embedded_fallback
0.5809731568747731,nearby/low-z calibration galaxies,embedded_fallback
0.5810515118684538,nearby/low-z calibration galaxies,embedded_fallback
0.5813521169599691,intermediate JWST field galaxies,embedded_fallback
0.5822173016315104,nearby/low-z calibration galaxies,embedded_fallback
0.582619363407173,nearby/low-z calibration galaxies,embedded_fallback
0.5828503307035023,nearby/low-z calibration galaxies,embedded_fallback
0.5869264529843407,nearby/low-z calibration galaxies,embedded_fallback
0.5880012105171333,nearby/low-z calibration galaxies,embedded_fallback
0.5881032109714723,nearby/low-z calibration galaxies,embedded_fallback
0.5883188915552662,nearby/low-z calibration galaxies,embedded_fallback
0.5884240422231781,nearby/low-z calibration galaxies,embedded_fallback
0.5885480339433046,nearby/low-z calibration galaxies,embedded_fallback
0.590282371135157,intermediate JWST field galaxies,embedded_fallback
0.5911285223988962,nearby/low-z calibration galaxies,embedded_fallback
0.5929879268336024,nearby/low-z calibration galaxies,embedded_fallback
0.5940039668043793,nearby/low-z calibration galaxies,embedded_fallback
0.5942889685621315,nearby/low-z calibration galaxies,embedded_fallback
0.5958954004718656,nearby/low-z calibration galaxies,embedded_fallback
0.5959927948014054,intermediate JWST field galaxies,embedded_fallback
0.5962994468975208,nearby/low-z calibration galaxies,embedded_fallback
0.5981086847831131,nearby/low-z calibration galaxies,embedded_fallback
0.5989645059608668,nearby/low-z calibration galaxies,embedded_fallback
0.5999890454605765,nearby/low-z calibration galaxies,embedded_fallback
0.6004796092226518,nearby/low-z calibration galaxies,embedded_fallback
0.6004837495981815,nearby/low-z calibration galaxies,embedded_fallback
0.6025185256220082,nearby/low-z calibration galaxies,embedded_fallback
0.6027712272200805,intermediate JWST field galaxies,embedded_fallback
0.604048670511468,nearby/low-z calibration galaxies,embedded_fallback
0.6040894853366232,nearby/low-z calibration galaxies,embedded_fallback
0.6047110322215248,nearby/low-z calibration galaxies,embedded_fallback
0.6047340665326675,nearby/low-z calibration galaxies,embedded_fallback
0.6054278976120278,nearby/low-z calibration galaxies,embedded_fallback
0.6063311288497355,nearby/low-z calibration galaxies,embedded_fallback
0.6067461760385315,nearby/low-z calibration galaxies,embedded_fallback
0.6077073334191687,nearby/low-z calibration galaxies,embedded_fallback
0.6079401855612488,nearby/low-z calibration galaxies,embedded_fallback
0.608442034379506,nearby/low-z calibration galaxies,embedded_fallback
0.6104828150913293,nearby/low-z calibration galaxies,embedded_fallback
0.6110288739064764,nearby/low-z calibration galaxies,embedded_fallback
0.6113606048709298,nearby/low-z calibration galaxies,embedded_fallback
0.6115423011346384,nearby/low-z calibration galaxies,embedded_fallback
0.6125667583612976,nearby/low-z calibration galaxies,embedded_fallback
0.6136241241147351,nearby/low-z calibration galaxies,embedded_fallback
0.6145372721573688,nearby/low-z calibration galaxies,embedded_fallback
0.6146060199820671,nearby/low-z calibration galaxies,embedded_fallback
0.6149821874719623,nearby/low-z calibration galaxies,embedded_fallback
0.6198074918309209,nearby/low-z calibration galaxies,embedded_fallback
0.6201489658184212,intermediate JWST field galaxies,embedded_fallback
0.6204142866596902,nearby/low-z calibration galaxies,embedded_fallback
0.6205221650134582,intermediate JWST field galaxies,embedded_fallback
0.6219746283926884,nearby/low-z calibration galaxies,embedded_fallback
0.623142288467829,nearby/low-z calibration galaxies,embedded_fallback
0.6250003408644994,nearby/low-z calibration galaxies,embedded_fallback
0.6254694298446732,nearby/low-z calibration galaxies,embedded_fallback
0.6256569248967083,nearby/low-z calibration galaxies,embedded_fallback
0.6256635762140009,nearby/low-z calibration galaxies,embedded_fallback
0.6264318546598623,nearby/low-z calibration galaxies,embedded_fallback
0.6266891519977984,intermediate JWST field galaxies,embedded_fallback
0.6267318567312736,intermediate JWST field galaxies,embedded_fallback
0.6275496692921123,nearby/low-z calibration galaxies,embedded_fallback
0.6323021305672251,nearby/low-z calibration galaxies,embedded_fallback
0.6326711547467898,nearby/low-z calibration galaxies,embedded_fallback
0.6357641262101016,nearby/low-z calibration galaxies,embedded_fallback
0.6374076044968027,nearby/low-z calibration galaxies,embedded_fallback
0.637524942503914,nearby/low-z calibration galaxies,embedded_fallback
0.6378671605491397,nearby/low-z calibration galaxies,embedded_fallback
0.6400120831272933,nearby/low-z calibration galaxies,embedded_fallback
0.6403332618615794,nearby/low-z calibration galaxies,embedded_fallback
0.6411291221701221,nearby/low-z calibration galaxies,embedded_fallback
0.6414833076486508,nearby/low-z calibration galaxies,embedded_fallback
0.6446613655554073,nearby/low-z calibration galaxies,embedded_fallback
0.6461301879836845,nearby/low-z calibration galaxies,embedded_fallback
0.6466025011349675,nearby/low-z calibration galaxies,embedded_fallback
0.6471005503150902,nearby/low-z calibration galaxies,embedded_fallback
0.648032757608985,nearby/low-z calibration galaxies,embedded_fallback
0.6492790354935564,nearby/low-z calibration galaxies,embedded_fallback
0.6494954140105896,nearby/low-z calibration galaxies,embedded_fallback
0.6517477599122948,nearby/low-z calibration galaxies,embedded_fallback
0.6523528369699614,intermediate JWST field galaxies,embedded_fallback
0.6543623236407277,nearby/low-z calibration galaxies,embedded_fallback
0.6552180060050767,nearby/low-z calibration galaxies,embedded_fallback
0.6555075501338073,nearby/low-z calibration galaxies,embedded_fallback
0.6569841569156916,nearby/low-z calibration galaxies,embedded_fallback
0.6582242021670964,nearby/low-z calibration galaxies,embedded_fallback
0.65999390541987,nearby/low-z calibration galaxies,embedded_fallback
0.660008867687405,nearby/low-z calibration galaxies,embedded_fallback
0.6613174221668411,nearby/low-z calibration galaxies,embedded_fallback
0.6627012401815375,nearby/low-z calibration galaxies,embedded_fallback
0.662926837391612,nearby/low-z calibration galaxies,embedded_fallback
0.6631036825662275,nearby/low-z calibration galaxies,embedded_fallback
0.664838587177567,nearby/low-z calibration galaxies,embedded_fallback
0.6654629769996079,nearby/low-z calibration galaxies,embedded_fallback
0.6677461777523536,nearby/low-z calibration galaxies,embedded_fallback
0.6681058939605569,nearby/low-z calibration galaxies,embedded_fallback
0.6694453463424193,nearby/low-z calibration galaxies,embedded_fallback
0.6714764633606334,nearby/low-z calibration galaxies,embedded_fallback
0.6724143121768574,nearby/low-z calibration galaxies,embedded_fallback
0.6734667357205303,nearby/low-z calibration galaxies,embedded_fallback
0.6741832808166938,nearby/low-z calibration galaxies,embedded_fallback
0.6742413779307151,nearby/low-z calibration galaxies,embedded_fallback
0.6753441464495685,nearby/low-z calibration galaxies,embedded_fallback
0.6756646349053583,nearby/low-z calibration galaxies,embedded_fallback
0.676749653254417,nearby/low-z calibration galaxies,embedded_fallback
0.677137696960836,nearby/low-z calibration galaxies,embedded_fallback
0.6773255812079362,nearby/low-z calibration galaxies,embedded_fallback
0.6781021260360953,nearby/low-z calibration galaxies,embedded_fallback
0.6784148897050744,nearby/low-z calibration galaxies,embedded_fallback
0.6785321252734597,intermediate JWST field galaxies,embedded_fallback
0.6785372845726697,nearby/low-z calibration galaxies,embedded_fallback
0.6796364959666046,nearby/low-z calibration galaxies,embedded_fallback
0.6796549560399348,nearby/low-z calibration galaxies,embedded_fallback
0.6803588543419059,nearby/low-z calibration galaxies,embedded_fallback
0.681229760127214,nearby/low-z calibration galaxies,embedded_fallback
0.6814049097192516,nearby/low-z calibration galaxies,embedded_fallback
0.6816879244077334,nearby/low-z calibration galaxies,embedded_fallback
0.6829659316021242,nearby/low-z calibration galaxies,embedded_fallback
0.6836804494867216,nearby/low-z calibration galaxies,embedded_fallback
0.6838150771775553,nearby/low-z calibration galaxies,embedded_fallback
0.6868813111666822,nearby/low-z calibration galaxies,embedded_fallback
0.6888604712483137,nearby/low-z calibration galaxies,embedded_fallback
0.6896212571579914,intermediate JWST field galaxies,embedded_fallback
0.6913959224672435,nearby/low-z calibration galaxies,embedded_fallback
0.6932094807381294,nearby/low-z calibration galaxies,embedded_fallback
0.6932597826186069,nearby/low-z calibration galaxies,embedded_fallback
0.6941579690379291,intermediate JWST field galaxies,embedded_fallback
0.694829929965641,nearby/low-z calibration galaxies,embedded_fallback
0.6962426081980103,nearby/low-z calibration galaxies,embedded_fallback
0.6968318314450888,nearby/low-z calibration galaxies,embedded_fallback
0.697908559283275,intermediate JWST field galaxies,embedded_fallback
0.6984540430170734,intermediate JWST field galaxies,embedded_fallback
0.6991412039478198,nearby/low-z calibration galaxies,embedded_fallback
0.7031393606799105,nearby/low-z calibration galaxies,embedded_fallback
0.7041038797827552,intermediate JWST field galaxies,embedded_fallback
0.7066852066581784,intermediate JWST field galaxies,embedded_fallback
0.7078844814028988,nearby/low-z calibration galaxies,embedded_fallback
0.7092191788212802,nearby/low-z calibration galaxies,embedded_fallback
0.70971790132919,nearby/low-z calibration galaxies,embedded_fallback
0.7110181164813805,intermediate JWST field galaxies,embedded_fallback
0.7113630565512123,intermediate JWST field galaxies,embedded_fallback
0.7115559548282431,nearby/low-z calibration galaxies,embedded_fallback
0.7120983203269494,nearby/low-z calibration galaxies,embedded_fallback
0.7123498615798708,nearby/low-z calibration galaxies,embedded_fallback
0.7125788899705967,nearby/low-z calibration galaxies,embedded_fallback
0.712762593967015,nearby/low-z calibration galaxies,embedded_fallback
0.7138882665438978,nearby/low-z calibration galaxies,embedded_fallback
0.7146528055437158,nearby/low-z calibration galaxies,embedded_fallback
0.7148529229153967,nearby/low-z calibration galaxies,embedded_fallback
0.7157318486119086,nearby/low-z calibration galaxies,embedded_fallback
0.7177144400780668,nearby/low-z calibration galaxies,embedded_fallback
0.7180340969032674,nearby/low-z calibration galaxies,embedded_fallback
0.7181597376585607,nearby/low-z calibration galaxies,embedded_fallback
0.720233200921099,nearby/low-z calibration galaxies,embedded_fallback
0.720564878795312,nearby/low-z calibration galaxies,embedded_fallback
0.7214095433045131,nearby/low-z calibration galaxies,embedded_fallback
0.7215271938042518,nearby/low-z calibration galaxies,embedded_fallback
0.7250271103204582,nearby/low-z calibration galaxies,embedded_fallback
0.7254128844749991,nearby/low-z calibration galaxies,embedded_fallback
0.7256101366262884,nearby/low-z calibration galaxies,embedded_fallback
0.7273001155261504,nearby/low-z calibration galaxies,embedded_fallback
0.7274400650047201,nearby/low-z calibration galaxies,embedded_fallback
0.7315485928977417,nearby/low-z calibration galaxies,embedded_fallback
0.7321674341879466,nearby/low-z calibration galaxies,embedded_fallback
0.732338049658783,nearby/low-z calibration galaxies,embedded_fallback
0.7326734632914136,nearby/low-z calibration galaxies,embedded_fallback
0.7346336325861909,nearby/low-z calibration galaxies,embedded_fallback
0.7356142337448507,nearby/low-z calibration galaxies,embedded_fallback
0.7368873365971865,nearby/low-z calibration galaxies,embedded_fallback
0.7369694323065559,nearby/low-z calibration galaxies,embedded_fallback
0.737456154255953,nearby/low-z calibration galaxies,embedded_fallback
0.7377306406246926,nearby/low-z calibration galaxies,embedded_fallback
0.7392575230640437,nearby/low-z calibration galaxies,embedded_fallback
0.7403923914339879,nearby/low-z calibration galaxies,embedded_fallback
0.7404662978991501,nearby/low-z calibration galaxies,embedded_fallback
0.741070596138854,intermediate JWST field galaxies,embedded_fallback
0.742291520370635,nearby/low-z calibration galaxies,embedded_fallback
0.7423667456147895,nearby/low-z calibration galaxies,embedded_fallback
0.7436361762246334,nearby/low-z calibration galaxies,embedded_fallback
0.7442334278038836,nearby/low-z calibration galaxies,embedded_fallback
0.7451102392848277,nearby/low-z calibration galaxies,embedded_fallback
0.7463070437930849,nearby/low-z calibration galaxies,embedded_fallback
0.7471780157514905,nearby/low-z calibration galaxies,embedded_fallback
0.74760475715851,nearby/low-z calibration galaxies,embedded_fallback
0.7479660043836005,nearby/low-z calibration galaxies,embedded_fallback
0.7482594799866541,nearby/low-z calibration galaxies,embedded_fallback
0.7495022431545135,nearby/low-z calibration galaxies,embedded_fallback
0.749521690090451,nearby/low-z calibration galaxies,embedded_fallback
0.7526735447637052,nearby/low-z calibration galaxies,embedded_fallback
0.7537430812981869,nearby/low-z calibration galaxies,embedded_fallback
0.7538780820907405,intermediate JWST field galaxies,embedded_fallback
0.7542803236628447,nearby/low-z calibration galaxies,embedded_fallback
0.7544565118696807,nearby/low-z calibration galaxies,embedded_fallback
0.7548633612747672,nearby/low-z calibration galaxies,embedded_fallback
0.7553157087584741,intermediate JWST field galaxies,embedded_fallback
0.7558244797503584,intermediate JWST field galaxies,embedded_fallback
0.7560366222818142,nearby/low-z calibration galaxies,embedded_fallback
0.7573904095202932,nearby/low-z calibration galaxies,embedded_fallback
0.758467280125573,nearby/low-z calibration galaxies,embedded_fallback
0.7598707030238077,nearby/low-z calibration galaxies,embedded_fallback
0.7605655205301176,nearby/low-z calibration galaxies,embedded_fallback
0.7615429829942326,intermediate JWST field galaxies,embedded_fallback
0.7617584057084522,nearby/low-z calibration galaxies,embedded_fallback
0.7629997869255205,nearby/low-z calibration galaxies,embedded_fallback
0.7635120699308208,nearby/low-z calibration galaxies,embedded_fallback
0.7639764550850894,nearby/low-z calibration galaxies,embedded_fallback
0.765276772715373,nearby/low-z calibration galaxies,embedded_fallback
0.7658565716833867,nearby/low-z calibration galaxies,embedded_fallback
0.7668384867816752,nearby/low-z calibration galaxies,embedded_fallback
0.7690406627189226,nearby/low-z calibration galaxies,embedded_fallback
0.7699570017342158,nearby/low-z calibration galaxies,embedded_fallback
0.7704016277234642,nearby/low-z calibration galaxies,embedded_fallback
0.7709699006937178,nearby/low-z calibration galaxies,embedded_fallback
0.7737413938350141,nearby/low-z calibration galaxies,embedded_fallback
0.7742044674390283,intermediate JWST field galaxies,embedded_fallback
0.7746223140681618,nearby/low-z calibration galaxies,embedded_fallback
0.7779045596279601,nearby/low-z calibration galaxies,embedded_fallback
0.7788057110246122,nearby/low-z calibration galaxies,embedded_fallback
0.7792550109683697,nearby/low-z calibration galaxies,embedded_fallback
0.7806622308813423,nearby/low-z calibration galaxies,embedded_fallback
0.7820146614973,nearby/low-z calibration galaxies,embedded_fallback
0.7827790637166678,nearby/low-z calibration galaxies,embedded_fallback
0.7844702031448121,nearby/low-z calibration galaxies,embedded_fallback
